Image,Class,Nose_X,Nose_Y,Nose_Confidence,Left_Eye_X,Left_Eye_Y,Left_Eye_Confidence,Right_Eye_X,Right_Eye_Y,Right_Eye_Confidence,Left_Ear_X,Left_Ear_Y,Left_Ear_Confidence,Right_Ear_X,Right_Ear_Y,Right_Ear_Confidence,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Confidence,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Confidence,Left_Elbow_X,Left_Elbow_Y,Left_Elbow_Confidence,Right_Elbow_X,Right_Elbow_Y,Right_Elbow_Confidence,Left_Wrist_X,Left_Wrist_Y,Left_Wrist_Confidence,Right_Wrist_X,Right_Wrist_Y,Right_Wrist_Confidence,Left_Hip_X,Left_Hip_Y,Left_Hip_Confidence,Right_Hip_X,Right_Hip_Y,Right_Hip_Confidence,Left_Knee_X,Left_Knee_Y,Left_Knee_Confidence,Right_Knee_X,Right_Knee_Y,Right_Knee_Confidence,Left_Ankle_X,Left_Ankle_Y,Left_Ankle_Confidence,Right_Ankle_X,Right_Ankle_Y,Right_Ankle_Confidence
C:\miniproject\dataset\R_R_GB\3499.jpg,R_R_GB,0.40156817,0.45817584,0.5856833,0.39164072,0.4653766,0.5578079,0.39177933,0.45817742,0.52181846,0.40105852,0.48505703,0.5509733,0.39795887,0.46949896,0.37813377,0.43633512,0.4978032,0.38423568,0.42933565,0.47739545,0.49926683,0.47579905,0.47242334,0.2587852,0.47158316,0.44896543,0.30784768,0.49721935,0.423802,0.2764234,0.49943936,0.42792758,0.20596577,0.5345197,0.5022854,0.55421615,0.53550774,0.4670584,0.42567772,0.6232979,0.53310245,0.36455667,0.61569554,0.44060043,0.49876305,0.699789,0.5685934,0.56039304,0.68872815,0.43967822,0.54244584
C:\miniproject\dataset\R_R_GB\3500.jpg,R_R_GB,0.40207043,0.45721212,0.5774759,0.3917431,0.46440378,0.5711244,0.39180678,0.45761675,0.51688266,0.40112644,0.4843777,0.543025,0.398006,0.46968326,0.38552466,0.43704638,0.4975658,0.36793852,0.4290999,0.47867128,0.48527113,0.47733355,0.4684981,0.25046247,0.4714751,0.44913536,0.31819516,0.5004905,0.40960646,0.28206137,0.50048363,0.42832312,0.20371923,0.53452593,0.5012742,0.5471231,0.5355294,0.4677334,0.4185186,0.6225454,0.53285235,0.33432359,0.61685175,0.4427109,0.5350838,0.7007539,0.56745064,0.5451867,0.6889342,0.44112337,0.53765017
C:\miniproject\dataset\R_R_GB\3501.jpg,R_R_GB,0.40208957,0.4583253,0.5874222,0.3918594,0.46566987,0.5548391,0.39226165,0.4583897,0.5132527,0.4013023,0.48576844,0.5451487,0.3985684,0.4706903,0.36199847,0.43898094,0.49667126,0.30356008,0.43141943,0.47940215,0.48204342,0.4793746,0.4697829,0.23287284,0.47335428,0.45190433,0.30640337,0.4999622,0.4267297,0.2588504,0.5015584,0.44371766,0.19889516,0.534147,0.4988005,0.49011984,0.53541505,0.47241464,0.43418348,0.62491804,0.5270138,0.42364943,0.61642903,0.44286826,0.5070034,0.7023561,0.5680115,0.43753895,0.6904309,0.44051754,0.5340845
C:\miniproject\dataset\R_R_GB\3502.jpg,R_R_GB,0.4046299,0.4551257,0.5586369,0.393602,0.46283266,0.6685965,0.3938695,0.45747277,0.5835683,0.4023138,0.48221934,0.49638486,0.39981687,0.47382864,0.47675171,0.440189,0.49491057,0.46811736,0.43067744,0.49426043,0.43223968,0.4779029,0.4501281,0.42085052,0.47565043,0.4532837,0.35344777,0.50564075,0.3991867,0.446036,0.50531554,0.44688225,0.19973488,0.5352821,0.49884787,0.5230996,0.5375537,0.47028714,0.4866562,0.62430197,0.5305294,0.42322177,0.61471033,0.441003,0.5361622,0.70472914,0.57087666,0.53076965,0.69070786,0.4395317,0.5434659
C:\miniproject\dataset\R_R_GB\3503.jpg,R_R_GB,0.40506157,0.45607272,0.54406255,0.39444134,0.4638415,0.6536441,0.3954024,0.45577112,0.52702844,0.40274894,0.48511243,0.518197,0.40123475,0.46803755,0.38681313,0.437486,0.49929297,0.3920805,0.43454844,0.47721198,0.41296446,0.47708994,0.46809965,0.25208727,0.4792627,0.444332,0.35231656,0.50033975,0.42353514,0.2757297,0.5092019,0.4019744,0.43746266,0.5357258,0.5021627,0.5356995,0.53829587,0.4662699,0.43461505,0.62412494,0.5265187,0.41274548,0.61144435,0.43980742,0.5156709,0.6963772,0.5687106,0.5376187,0.6896765,0.43846723,0.54376686
C:\miniproject\dataset\R_R_GB\3504.jpg,R_R_GB,0.40387753,0.4572654,0.5636736,0.3941617,0.46499982,0.6155553,0.39487022,0.45567515,0.5109097,0.40167058,0.48738998,0.5725104,0.40057316,0.46836627,0.42276645,0.43904856,0.50664157,0.47900963,0.4357818,0.4647153,0.35036084,0.48504832,0.5244999,0.43083054,0.47868338,0.43852478,0.3096616,0.5004637,0.4748165,0.34313956,0.50577736,0.41215482,0.42558798,0.5336101,0.5046838,0.5551678,0.53821784,0.46346825,0.41490158,0.6278559,0.52762157,0.4473253,0.61212134,0.44653872,0.5318881,0.6969568,0.5689855,0.49959004,0.6880871,0.4429921,0.60388297
C:\miniproject\dataset\R_R_GB\3505.jpg,R_R_GB,0.4031512,0.45790392,0.5853345,0.3943463,0.46576878,0.59277225,0.3945684,0.45584056,0.52644485,0.40112698,0.48902127,0.63802725,0.39978856,0.46786565,0.43011373,0.43896428,0.510152,0.4585979,0.43645594,0.46371338,0.37185574,0.4812499,0.52808,0.4564931,0.47749412,0.43754408,0.3299775,0.5003929,0.4883905,0.31803098,0.5039349,0.4134523,0.43211898,0.5323587,0.5059096,0.5348333,0.53671634,0.46451545,0.3958719,0.62406516,0.5262596,0.4940079,0.6080444,0.44765186,0.4717726,0.69756126,0.56893235,0.49589545,0.6879773,0.443651,0.64228404
C:\miniproject\dataset\R_R_GB\3506.jpg,R_R_GB,0.40508506,0.4593361,0.48191878,0.39625797,0.465984,0.60714054,0.39626282,0.45632145,0.55318785,0.40255982,0.4890192,0.5902063,0.40081686,0.46814236,0.38273513,0.43783364,0.51270986,0.4677932,0.43724188,0.46434477,0.3688853,0.48285165,0.5304853,0.38740063,0.47594503,0.43801445,0.32890946,0.5010814,0.4912637,0.3022729,0.50067437,0.4133679,0.42276195,0.5325262,0.5077517,0.53481305,0.53661686,0.46666476,0.40161696,0.6196711,0.52663773,0.51451,0.60604966,0.44728938,0.4163838,0.696462,0.5699999,0.4699811,0.6884091,0.44523644,0.6730996
C:\miniproject\dataset\R_R_GB\3507.jpg,R_R_GB,0.40652725,0.4600393,0.55398077,0.39691293,0.46703926,0.5817737,0.3973432,0.45656267,0.57692724,0.40365744,0.49014604,0.57154334,0.4028406,0.467506,0.3632611,0.43838778,0.5131907,0.49562562,0.43882692,0.46403286,0.38490224,0.4842426,0.5326367,0.42396498,0.47860825,0.43344176,0.33268124,0.5005317,0.49133748,0.30218673,0.50223297,0.4129418,0.44469988,0.5333269,0.509994,0.53392804,0.53737044,0.46891093,0.46008307,0.622609,0.5275243,0.5316149,0.6071717,0.44539288,0.4473061,0.6982963,0.57275647,0.39655435,0.6897817,0.4453627,0.6708037
C:\miniproject\dataset\R_R_GB\3508.jpg,R_R_GB,0.40627924,0.46022385,0.552185,0.39826205,0.46873364,0.46273816,0.3971445,0.45641044,0.57719713,0.40398237,0.49105033,0.5581086,0.40358517,0.46674943,0.38797978,0.43885916,0.5147676,0.5192618,0.43997875,0.46473193,0.4003722,0.48360088,0.5339267,0.47445184,0.4789145,0.434272,0.34586656,0.49980223,0.49118578,0.28742763,0.50093985,0.41365737,0.47210088,0.53619707,0.51076376,0.584743,0.54005533,0.4681139,0.48925528,0.62920314,0.532202,0.41225275,0.61042875,0.4453163,0.49999136,0.6987115,0.5745299,0.48678735,0.689802,0.44440225,0.6575329
C:\miniproject\dataset\R_R_GB\3509.jpg,R_R_GB,0.40584606,0.4607845,0.5100921,0.3980967,0.46881053,0.47185045,0.3972436,0.4574233,0.58800936,0.40304568,0.4915917,0.5945833,0.4028314,0.4694606,0.33109555,0.43855655,0.51795256,0.4661508,0.4400508,0.4659141,0.39286593,0.48274446,0.53531945,0.4800018,0.4797758,0.4360268,0.31919393,0.49972105,0.4910691,0.28159901,0.50272214,0.4148144,0.47119772,0.53528666,0.5109993,0.5682218,0.54013175,0.4676726,0.48842263,0.6302,0.53122216,0.4069704,0.613674,0.4488115,0.5277666,0.70181245,0.5753972,0.5076455,0.69343483,0.44639188,0.63950247
C:\miniproject\dataset\R_R_GB\3510.jpg,R_R_GB,0.4046939,0.4592842,0.5576531,0.39676124,0.46832514,0.4676853,0.39585164,0.4578697,0.5855049,0.40265542,0.49011093,0.6275626,0.40243357,0.46946993,0.32897455,0.44081417,0.51278466,0.45916617,0.43731672,0.46760786,0.38698655,0.48042616,0.53288174,0.3806899,0.4776576,0.4388557,0.36043957,0.49708307,0.47913772,0.27424625,0.5035404,0.41496515,0.47052062,0.53279555,0.5098442,0.5391336,0.53743213,0.4689604,0.4943125,0.6276429,0.53187203,0.34029233,0.61279017,0.44827735,0.5150757,0.6974167,0.5755085,0.53436023,0.6943827,0.44683614,0.62841314
C:\miniproject\dataset\R_R_GB\3511.jpg,R_R_GB,0.40347525,0.46005258,0.5846059,0.3959569,0.46936098,0.5281028,0.3949508,0.45832556,0.59882534,0.4011324,0.49170238,0.65933317,0.40199128,0.4696797,0.35814637,0.4394957,0.514215,0.4368325,0.4372158,0.4671734,0.40113407,0.48105562,0.5352372,0.50245744,0.4771653,0.43943423,0.3599821,0.49883834,0.49238712,0.28200212,0.5008023,0.41528255,0.46777663,0.5357466,0.51069707,0.5899668,0.5394795,0.4688044,0.49479964,0.6271998,0.5341802,0.48315296,0.6139727,0.44937015,0.46890303,0.7010714,0.5774156,0.5111138,0.6952157,0.44819644,0.642905
C:\miniproject\dataset\R_R_GB\3512.jpg,R_R_GB,0.40362847,0.4601083,0.5733325,0.3959498,0.46940616,0.53017396,0.3949521,0.45847526,0.594188,0.40124324,0.4916475,0.65004873,0.40176395,0.47019434,0.37164912,0.4391734,0.51362634,0.44099146,0.4372793,0.46903518,0.40303302,0.48074007,0.53144777,0.3934369,0.4781592,0.44162443,0.33986288,0.49664554,0.47752082,0.30239043,0.50174606,0.41628966,0.49068618,0.53665847,0.51019573,0.5989221,0.54038906,0.4700221,0.5214024,0.629387,0.53460395,0.5046304,0.61502314,0.45003963,0.45490202,0.7010555,0.5784714,0.51032495,0.69430405,0.4487201,0.636712
C:\miniproject\dataset\R_R_GB\3513.jpg,R_R_GB,0.4054599,0.46027514,0.49874765,0.39763275,0.46921495,0.501351,0.3964187,0.45889974,0.5969601,0.4037473,0.49018672,0.5697797,0.4026109,0.47028387,0.3357964,0.44173774,0.5112577,0.42463335,0.43681452,0.4719463,0.42627317,0.48010182,0.52842206,0.3425869,0.4775931,0.44436327,0.34915632,0.4989301,0.4602094,0.27003834,0.5025772,0.41871244,0.47309616,0.53337777,0.51007885,0.52550954,0.5375004,0.47271702,0.5106319,0.6291756,0.53101915,0.4539972,0.6116235,0.45054665,0.36805555,0.69907975,0.576425,0.54027534,0.6905627,0.44916198,0.6388982
C:\miniproject\dataset\R_R_GB\3514.jpg,R_R_GB,0.40522283,0.46035752,0.51313764,0.39723602,0.4696975,0.54929197,0.3963923,0.4583901,0.6075162,0.40309054,0.49151593,0.6080699,0.40317187,0.4691135,0.3096783,0.43762448,0.51539785,0.49557263,0.43822557,0.4686209,0.38252467,0.48046923,0.5330437,0.3377284,0.47885492,0.44021127,0.3390373,0.4995215,0.47679207,0.30721566,0.5031412,0.4185092,0.5031354,0.5347765,0.51098275,0.5611583,0.53951085,0.47109094,0.5313635,0.6263372,0.53350663,0.47894058,0.6149623,0.44997433,0.36683726,0.70215553,0.5760606,0.5426297,0.69183314,0.44946542,0.64714944
C:\miniproject\dataset\R_R_GB\3515.jpg,R_R_GB,0.4053413,0.4623275,0.42642686,0.39758268,0.46967307,0.5357562,0.39709052,0.45904964,0.63814294,0.4029187,0.4911114,0.62044525,0.40279046,0.47017935,0.33402464,0.43767065,0.5153682,0.49220547,0.438171,0.47059023,0.42599738,0.48171023,0.53027016,0.31468943,0.4790146,0.44183534,0.3440776,0.49915096,0.47366646,0.3015844,0.50578326,0.41662356,0.5127422,0.5365727,0.50967115,0.586032,0.5408082,0.47070614,0.5361082,0.6273566,0.53451395,0.46799546,0.6126048,0.448983,0.5005932,0.7013018,0.5762796,0.5428324,0.69184864,0.4479484,0.66584605
C:\miniproject\dataset\R_R_GB\3516.jpg,R_R_GB,0.40526643,0.4620729,0.45446742,0.39747015,0.469369,0.50211513,0.3967273,0.45871928,0.6300504,0.40323618,0.49109071,0.61403155,0.40253675,0.4700491,0.32837525,0.43817347,0.5150777,0.4927801,0.43729243,0.47054446,0.41555214,0.48309678,0.529237,0.32340497,0.47759163,0.44257635,0.36659306,0.49855247,0.47374824,0.30935892,0.50427455,0.4167337,0.5120605,0.5367426,0.5099528,0.59183544,0.5405988,0.4698349,0.5346435,0.6273893,0.53432244,0.48877117,0.61375254,0.44794166,0.5130801,0.70179594,0.5751984,0.54485136,0.69182056,0.44755915,0.685183
C:\miniproject\dataset\R_R_GB\3517.jpg,R_R_GB,0.4060962,0.46056026,0.48813722,0.39698827,0.46687388,0.5876287,0.39715213,0.45768592,0.5961149,0.40337336,0.4903821,0.5965272,0.40314665,0.46914095,0.28909472,0.43901944,0.5153565,0.51743865,0.43854937,0.46752056,0.38829765,0.48360604,0.53128415,0.34594208,0.47821897,0.43970418,0.3438068,0.49921426,0.47692326,0.3120907,0.50381804,0.41623124,0.5177637,0.53703237,0.50984764,0.60406536,0.5413927,0.46830308,0.51385176,0.6269106,0.5349884,0.47713646,0.61418813,0.44810748,0.49836746,0.7025627,0.5746518,0.5386842,0.691395,0.44829044,0.6889458
C:\miniproject\dataset\R_R_GB\3518.jpg,R_R_GB,0.4060211,0.46122083,0.5265411,0.39828864,0.46877927,0.4668209,0.39749023,0.45800945,0.6061824,0.4030151,0.49053788,0.5892911,0.40351167,0.46893877,0.28556404,0.44091016,0.5129343,0.4319668,0.43761167,0.46931228,0.3642645,0.48188412,0.53150374,0.37875393,0.47803244,0.44030416,0.335486,0.49850315,0.47381783,0.23266824,0.5019182,0.4179117,0.50673825,0.5390378,0.50998414,0.5999332,0.54302615,0.46890733,0.5099685,0.63204354,0.535934,0.5167906,0.61664104,0.44870192,0.51322025,0.7065144,0.5728262,0.454787,0.6913427,0.44821572,0.694871
C:\miniproject\dataset\R_R_GB\3519.jpg,R_R_GB,0.40566304,0.461108,0.5396936,0.39648482,0.4673479,0.56600934,0.39691824,0.45722872,0.5848167,0.40283886,0.49019963,0.59015954,0.40182185,0.46871257,0.35931316,0.43742093,0.51461905,0.46830067,0.43724862,0.46666935,0.35182407,0.4828822,0.533039,0.42000264,0.4778465,0.4393635,0.33606613,0.49757066,0.4769041,0.32280985,0.49928516,0.41654932,0.45794943,0.5367841,0.5102376,0.610649,0.54075074,0.4691138,0.5100444,0.6271244,0.5339822,0.4859784,0.6142318,0.44969815,0.4557379,0.70393455,0.57238847,0.4389991,0.69483185,0.4464955,0.6651301
C:\miniproject\dataset\R_R_S\1332.jpg,R_R_S,0.4148355,0.37759876,0.5489061,0.40508085,0.38104054,0.5310976,0.4056238,0.3750076,0.4122806,0.40305537,0.40276104,0.58519405,0.4038688,0.38438654,0.4659094,0.4395688,0.43115598,0.52885187,0.43513885,0.39099348,0.38522023,0.49471632,0.4544471,0.47902557,0.4784319,0.38427597,0.25639835,0.5194492,0.42102933,0.2368898,0.5141081,0.3807026,0.30227748,0.5509223,0.42961732,0.6168101,0.54753315,0.39260745,0.42106625,0.64185566,0.45590326,0.48363888,0.6393905,0.38110915,0.37746727,0.7416567,0.4993169,0.47603372,0.70333225,0.3830436,0.4889743
C:\miniproject\dataset\R_R_S\1333.jpg,R_R_S,0.41562864,0.3814339,0.584226,0.40554696,0.38672084,0.45626023,0.40570328,0.37811437,0.4882154,0.40250582,0.40577888,0.47433138,0.40539896,0.38811308,0.3542281,0.43972567,0.43386677,0.5557209,0.43776998,0.3940977,0.47169617,0.49544385,0.45748994,0.5836703,0.48350862,0.39412472,0.2848254,0.51938593,0.42749402,0.27196097,0.5169652,0.38543066,0.29906127,0.545969,0.4295397,0.5718417,0.54549545,0.39599702,0.5882252,0.6392605,0.45482063,0.47317654,0.6368183,0.38292825,0.38097918,0.740219,0.49880767,0.5443627,0.70000595,0.3838979,0.3980241
C:\miniproject\dataset\R_R_S\1334.jpg,R_R_S,0.4151217,0.38320175,0.60641444,0.40639654,0.39040983,0.36278185,0.4048191,0.38086283,0.48053968,0.40179932,0.40949386,0.5854795,0.4034845,0.3888282,0.28731984,0.43667558,0.43431047,0.40539357,0.43538943,0.39688003,0.44466442,0.4989589,0.4600728,0.5886761,0.47897384,0.3942269,0.26198924,0.5169283,0.42816377,0.22266494,0.51008624,0.38717398,0.30834022,0.5432918,0.4310953,0.40328076,0.54172707,0.4023977,0.5725826,0.6358456,0.4559478,0.51935816,0.6346042,0.38372698,0.45362052,0.73888856,0.5019546,0.5667563,0.70188737,0.3844242,0.4139377
C:\miniproject\dataset\R_R_S\1335.jpg,R_R_S,0.4116234,0.38528535,0.519324,0.4023141,0.39016753,0.5129936,0.4035371,0.38406202,0.50238353,0.3992862,0.41240728,0.66244704,0.40019605,0.3933887,0.4047823,0.4368415,0.43846267,0.5225351,0.43465218,0.40647572,0.43417192,0.49056572,0.46399164,0.5553342,0.4756317,0.39768177,0.2964041,0.5174316,0.43155223,0.25649983,0.51120996,0.39087975,0.33590928,0.5420842,0.4378162,0.48005262,0.5431331,0.41033143,0.5695088,0.64004356,0.46112517,0.5476062,0.6308483,0.39012048,0.40201274,0.7400077,0.5036151,0.5796314,0.70417154,0.38952383,0.39535582
C:\miniproject\dataset\R_R_S\1336.jpg,R_R_S,0.41323435,0.39167145,0.56089306,0.40273446,0.3950322,0.60654986,0.40451542,0.38703603,0.3485328,0.39896554,0.41799384,0.73061454,0.40154928,0.3970696,0.4430048,0.43507144,0.4422338,0.6719709,0.43362185,0.40828103,0.34100074,0.4848114,0.46961764,0.47816297,0.48344934,0.40621734,0.26361197,0.5174206,0.43807775,0.26524374,0.51485443,0.39358518,0.38150814,0.5427516,0.44033793,0.4992597,0.54614884,0.4127884,0.5841144,0.63980925,0.46832585,0.42903194,0.63516474,0.39117786,0.4315705,0.735887,0.50588477,0.6201768,0.70601743,0.39448172,0.43586242
C:\miniproject\dataset\R_R_S\1337.jpg,R_R_S,0.41123945,0.39591262,0.6022885,0.40136075,0.40021184,0.60459524,0.40329394,0.39267576,0.51889044,0.39883888,0.42296976,0.58529013,0.40146017,0.40341857,0.42216563,0.43668795,0.44814676,0.65209144,0.43456542,0.41201568,0.40237054,0.488713,0.4695191,0.45287055,0.48451212,0.41266975,0.282492,0.5169048,0.44331455,0.30236238,0.51807135,0.40125442,0.32362026,0.54550624,0.44753766,0.4944008,0.5434849,0.41787148,0.57422554,0.6392278,0.46601903,0.48342454,0.63182,0.40157863,0.4705198,0.73555255,0.5096664,0.5555532,0.703523,0.3973789,0.3731746
C:\miniproject\dataset\R_R_S\1338.jpg,R_R_S,0.40789723,0.3992195,0.4907913,0.39745763,0.40510428,0.54497576,0.39937425,0.39648306,0.58957183,0.39556736,0.4258404,0.61941385,0.39832324,0.40600008,0.30795005,0.43176946,0.44961518,0.5263522,0.43443778,0.4204058,0.46471888,0.48658302,0.4753164,0.502708,0.4841032,0.4139511,0.27498734,0.51787186,0.44855484,0.244169,0.5156623,0.40655854,0.31823924,0.54473734,0.44754156,0.4142781,0.544047,0.42040598,0.47103745,0.64071816,0.47612408,0.5127037,0.63281834,0.4065697,0.47905663,0.7337396,0.51322484,0.47742203,0.697022,0.4003461,0.4282033
C:\miniproject\dataset\R_R_S\1339.jpg,R_R_S,0.40441957,0.40135068,0.4868008,0.39520198,0.40834174,0.55659884,0.39451408,0.39913058,0.5485814,0.3919035,0.4298686,0.56406015,0.3934028,0.40871978,0.30547953,0.4290984,0.45981008,0.67660177,0.42867935,0.41924673,0.5807502,0.47932994,0.47949708,0.5148862,0.47606683,0.41140234,0.26665202,0.51041764,0.45157632,0.25450993,0.49925157,0.40918294,0.31400022,0.542798,0.45483214,0.57490474,0.53992,0.4203371,0.49098614,0.63778925,0.48051766,0.47436073,0.6312857,0.4042105,0.50076514,0.736306,0.51750433,0.59454376,0.69627905,0.3986606,0.47094882
C:\miniproject\dataset\R_R_S\1340.jpg,R_R_S,0.4056188,0.4062095,0.43337435,0.39460275,0.4115089,0.64022434,0.39618948,0.40217644,0.3274253,0.3919676,0.4343132,0.5191197,0.39372718,0.41380322,0.32740426,0.4270569,0.46241802,0.66696286,0.42758408,0.42511737,0.4938877,0.48659185,0.48037225,0.50076824,0.47375792,0.41456214,0.2784601,0.50460446,0.45184118,0.19840959,0.49449706,0.40464732,0.29598883,0.5377573,0.45834318,0.62787473,0.53636163,0.42127568,0.5294593,0.63452053,0.47905764,0.547204,0.6245824,0.40109792,0.49731064,0.7293284,0.5184746,0.57802814,0.6897509,0.39978352,0.57469195
C:\miniproject\dataset\R_R_S\1341.jpg,R_R_S,0.4045975,0.40977073,0.5156765,0.39453512,0.414343,0.6290263,0.39507547,0.40757424,0.4383959,0.3895251,0.43347022,0.3696477,0.3925671,0.4182728,0.25890812,0.42794538,0.4682159,0.604583,0.42854065,0.42701957,0.5514554,0.4774123,0.48241425,0.40585244,0.46373013,0.4095056,0.27473396,0.50069624,0.46015763,0.23361659,0.479064,0.40858603,0.17472365,0.53795624,0.4627144,0.6258493,0.5358266,0.4261279,0.59623504,0.63884157,0.48575008,0.43496108,0.62956303,0.40522015,0.44383657,0.7295193,0.5236841,0.6407724,0.689706,0.40128928,0.5048099
C:\miniproject\dataset\R_R_S\1342.jpg,R_R_S,0.40288368,0.41308525,0.6008391,0.39230618,0.41805375,0.53278327,0.3920997,0.4108257,0.53075635,0.39007416,0.4375545,0.43269038,0.39131677,0.4226052,0.2529678,0.4254906,0.46661332,0.47512767,0.42562866,0.43120193,0.5227854,0.4796015,0.48744926,0.51699525,0.46479395,0.42078185,0.24425992,0.50592476,0.46294847,0.24321988,0.49062744,0.41320667,0.24939996,0.5354659,0.46058547,0.45051146,0.5325323,0.42966548,0.56873435,0.63492334,0.48813543,0.42367646,0.6294902,0.4085438,0.4101841,0.72995883,0.5269604,0.61832744,0.6930234,0.4049724,0.44441444
C:\miniproject\dataset\R_R_S\1343.jpg,R_R_S,0.40159178,0.41689765,0.5699916,0.3929689,0.42367214,0.5224252,0.38991398,0.4148155,0.48218778,0.39230835,0.4437995,0.5603386,0.39039075,0.43002427,0.3331126,0.42761776,0.47001562,0.5988442,0.42299312,0.42863154,0.47646064,0.48295718,0.4912062,0.52915245,0.45144254,0.40352282,0.2522,0.506465,0.4622975,0.23213713,0.44209093,0.38597602,0.21747422,0.53720826,0.46626356,0.5667441,0.5336726,0.4345255,0.5701219,0.6357092,0.48907343,0.40943092,0.6351806,0.41648287,0.4614211,0.7352203,0.53352606,0.5866895,0.6945532,0.4142908,0.45878434
C:\miniproject\dataset\R_R_S\1344.jpg,R_R_S,0.40534693,0.4201913,0.41163933,0.39513496,0.42484137,0.6226712,0.39399317,0.41706878,0.41998667,0.3924491,0.44657218,0.56719923,0.392227,0.43092322,0.30250245,0.42609116,0.47383118,0.63444626,0.4290844,0.43948862,0.50900084,0.4789034,0.49813992,0.50422364,0.46521497,0.42313156,0.26970595,0.508716,0.47098845,0.21171464,0.49044687,0.42209226,0.16646868,0.5366692,0.4683355,0.59516376,0.53528655,0.437202,0.48165828,0.636514,0.4917319,0.4005804,0.63394076,0.41787162,0.49840933,0.7351063,0.5340806,0.62247294,0.6911716,0.41415924,0.5890527
C:\miniproject\dataset\R_R_S\1345.jpg,R_R_S,0.4037755,0.42267308,0.49769944,0.3942266,0.4272394,0.6434488,0.39433846,0.4207861,0.35270536,0.39442098,0.45012945,0.5779188,0.39314684,0.43226367,0.21841602,0.4311188,0.47766787,0.7092565,0.430371,0.44023982,0.53428966,0.47594112,0.49991623,0.4888011,0.46560642,0.4205537,0.24966957,0.50998074,0.4780027,0.3395797,0.43380427,0.35943276,0.37454402,0.5389701,0.46820685,0.6009304,0.5351338,0.43788633,0.4982601,0.64042604,0.49086744,0.48528886,0.6327712,0.4132974,0.46775696,0.74097097,0.53682774,0.47291288,0.6929193,0.40915424,0.53491205
C:\miniproject\dataset\R_R_S\1346.jpg,R_R_S,0.40551332,0.42506897,0.51553255,0.39552453,0.42889276,0.6759457,0.3959169,0.42331526,0.4614126,0.39484382,0.4507938,0.5814841,0.39412338,0.43395385,0.25212234,0.43196473,0.47887874,0.72538173,0.43027952,0.4442285,0.5549468,0.48204327,0.501223,0.3925574,0.46790144,0.42803237,0.21908817,0.5134775,0.4722017,0.34590328,0.50759774,0.43003273,0.3065115,0.5433096,0.47110236,0.57082313,0.540761,0.4425283,0.570948,0.6426267,0.4952933,0.49200433,0.6387474,0.41913638,0.45690677,0.73928404,0.5343279,0.51625067,0.6954241,0.41076687,0.55147934
C:\miniproject\dataset\R_R_S\1347.jpg,R_R_S,0.40533122,0.42614532,0.5415806,0.3955367,0.43045026,0.6754229,0.39493066,0.42437184,0.48848495,0.3965013,0.45255876,0.5420319,0.394265,0.43497792,0.23969279,0.4330867,0.47880518,0.6996584,0.4287646,0.44064194,0.51832384,0.4794363,0.49848297,0.47922707,0.46144757,0.4206657,0.25438145,0.5192695,0.47292966,0.3291792,0.428743,0.3551647,0.39371374,0.54179865,0.47166368,0.5773209,0.5391888,0.44124413,0.557803,0.64023757,0.49429217,0.46786174,0.63528484,0.41969603,0.44259712,0.73887026,0.5397697,0.55902773,0.69455254,0.41172108,0.5134344
C:\miniproject\dataset\R_R_S\1348.jpg,R_R_S,0.40768197,0.42778248,0.5308847,0.39775327,0.43202433,0.66414493,0.39799917,0.42619255,0.5722997,0.39722714,0.45004427,0.4937813,0.39821985,0.43850803,0.308025,0.43534,0.47795123,0.6718057,0.43225014,0.44873846,0.50719374,0.4827506,0.49751586,0.42137304,0.46957096,0.4425308,0.24950747,0.52028537,0.46865237,0.29809052,0.513118,0.4313535,0.28883442,0.5395333,0.47708747,0.5662066,0.53833103,0.45313564,0.47890815,0.6406863,0.49183553,0.477354,0.6377514,0.43118683,0.39086777,0.74079365,0.5400433,0.5859809,0.6945682,0.41875854,0.4920566
C:\miniproject\dataset\R_R_S\1349.jpg,R_R_S,0.4100201,0.4295479,0.59056455,0.4005434,0.43456516,0.56470674,0.40082836,0.42702165,0.593539,0.40039974,0.45509818,0.582803,0.40066242,0.4376041,0.32482234,0.43905038,0.48287892,0.52918744,0.43458465,0.44556707,0.49273607,0.48798403,0.5027816,0.49250922,0.46668777,0.43799943,0.23990422,0.51897806,0.47279936,0.27182782,0.5073559,0.431678,0.23013821,0.54374963,0.47655112,0.57674134,0.5448857,0.4505657,0.59492403,0.64296365,0.4980468,0.4448517,0.6407777,0.42182326,0.3573809,0.74711436,0.5442913,0.6444871,0.7045145,0.41885558,0.30228686
